observation_id,gbifID,decimalLatitude,decimalLongitude,bdticm,bldfie,cecsol,clyppt,orcdrc,phihox,sltppt,sndppt
1111520574,1111520574,48.96637,4.43413,2266,1428,15,27,23,75,52,21
1111521361,1111521361,49.3275,4.30661,1914,1427,17,27,15,71,50,24
1111522319,1111522319,48.16105,1.99127,2675,1403,19,29,18,74,56,15
1111522537,1111522537,48.14925,4.94992,1859,1374,22,30,21,75,53,17
1111523679,1111523679,48.057,5.0808,1948,1406,20,29,17,70,50,21
1111524298,1111524298,48.25302,3.74102,1756,1386,18,26,15,72,53,22
1111525417,1111525417,48.42325,4.68969,1581,1392,14,19,25,60,48,32
1111526637,1111526637,47.23047,0.15781,2011,1420,17,23,13,68,34,42
1111527310,1111527310,48.33684,4.41697,,,,,,,,
1111528624,1111528624,48.25102,1.98955,2604,1416,20,30,11,73,56,14
1111531904,1111531904,48.60312,4.69549,1603,1381,13,18,23,53,43,38
1111532823,1111532823,48.16381,2.39474,2317,1410,19,30,11,73,58,12
1111534314,1111534314,48.07444,2.53004,2349,1421,19,27,13,73,44,29
1111534434,1111534434,49.06157,3.88939,2202,1380,18,24,14,72,54,22
1111535461,1111535461,47.43989,1.87216,1830,1409,11,18,13,57,32,51
1111538264,1111538264,48.34299,3.74228,2248,1420,18,27,14,77,52,21
1111539819,1111539819,48.07521,2.79859,1522,1412,14,23,14,66,47,29
1111540413,1111540413,47.80492,2.66602,2068,1391,9,16,11,52,31,53
1111540485,1111540485,48.97057,4.02443,2250,1430,17,27,13,71,42,32
1111541263,1111541263,47.71446,2.53321,1764,1417,17,23,12,69,43,34
1111541932,1111541932,47.53535,3.06646,1547,1400,14,23,14,64,47,31
1111542021,1111542021,46.81423,3.45903,2075,1446,15,20,15,65,39,41
1111542305,1111542305,46.35675,4.36563,1537,1300,14,20,28,58,32,48
1111542580,1111542580,46.63192,3.84964,2027,1319,17,24,27,60,38,37
1111542854,1111542854,47.35531,3.06624,1733,1444,19,32,17,75,51,17
1111543376,1111543376,47.53111,3.99685,1641,1420,17,27,15,67,46,27
1111545336,1111545336,47.23364,0.2899,994,1355,11,19,17,52,31,50
1111545625,1111545625,48.15691,1.58785,2208,1420,18,28,12,71,52,20
1111546637,1111546637,47.5299,1.87026,1869,1403,11,12,16,55,29,59
1111546999,1111546999,46.81498,3.19673,2168,1403,14,20,16,64,35,44
1111547728,1111547728,46.97225,0.69782,2150,1383,22,24,14,70,35,41
1111547794,1111547794,49.0625,3.75257,2340,1381,17,17,12,64,46,37
1111548069,1111548069,48.1419,5.35313,1811,1387,19,29,15,73,54,17
1111549137,1111549137,49.14773,4.30208,1605,1406,15,24,13,73,51,25
1111549809,1111549809,48.14695,5.08434,1758,1427,19,30,17,72,54,16
1111550205,1111550205,49.06048,4.02621,1942,1324,18,22,22,67,44,33
1111550735,1111550735,48.2544,3.47156,2033,1383,18,30,13,72,50,20
1111550864,1111550864,47.70534,4.53355,1767,1335,19,27,34,62,49,24
1111551112,1111551112,46.63087,3.98034,1879,1391,12,20,23,61,35,45
1111551810,1111551810,48.34483,3.33741,2208,1413,18,30,14,73,56,14
1111551843,1111551843,47.44518,3.19904,1874,1392,19,31,19,72,58,11
1111552323,1111552323,48.97166,3.88785,1756,1421,15,25,14,67,55,20
1111555441,1111555441,46.62685,1.62759,1284,1425,14,21,16,63,40,38
1111557356,1111557356,49.50002,4.86308,1458,1303,17,26,30,62,49,25
1111557595,1111557595,47.44443,2.53557,1765,1413,18,23,18,65,53,23
1111558876,1111558876,49.58278,5.28087,1720,1328,19,27,25,67,48,24
1111560084,1111560084,49.6726,5.28487,1433,1249,16,24,44,54,49,28
1111560532,1111560532,47.797,1.59741,2139,1435,21,28,15,72,43,29
1111561353,1111561353,48.06694,1.59025,2521,1401,22,27,16,71,44,30
1111562351,1111562351,46.27072,3.9739,1638,1385,13,20,16,59,36,44
1111562375,1111562375,47.35305,2.27142,1521,1374,11,15,21,51,39,46
1111563277,1111563277,46.26953,4.10373,1852,1349,15,20,21,61,40,40
1111563702,1111563702,46.44827,4.23763,1604,1351,11,20,25,52,41,40
1111564133,1111564133,48.51319,4.69258,1263,1456,13,20,12,69,46,34
1111564192,1111564192,47.41947,0.54591,1463,1405,15,26,15,68,46,28
1111566505,1111566505,48.24688,4.41456,1644,1407,11,21,15,55,49,30
1111567663,1111567663,47.17526,2.93398,2397,1407,17,27,16,70,47,26
1111567877,1111567877,46.90427,2.5402,1733,1429,22,31,17,74,45,24
1111568445,1111568445,46.8848,5.16709,2275,1376,13,19,23,58,34,47
1111569115,1111569115,46.2682,4.23356,1925,1300,20,30,31,64,39,32
1111569156,1111569156,46.35957,4.10555,1850,1347,14,18,23,57,44,38
1111569932,1111569932,46.35824,4.2356,2020,1356,16,22,28,61,38,39
1111570437,1111570437,46.53518,4.50061,2354,1333,20,29,27,64,39,31
1111572226,1111572226,47.08103,3.98853,1197,1162,17,17,46,52,39,44
1111572334,1111572334,46.81199,3.85246,1624,1274,13,21,25,58,38,40
1111575044,1111575044,47.26107,3.99184,968,1199,14,15,48,48,37,47
1111575894,1111575894,48.06526,1.45602,2201,1437,19,26,11,71,53,21
1111576277,1111576277,47.61353,1.33595,2119,1427,18,22,12,71,38,39
1111576482,1111576482,46.72091,3.98197,1719,1354,15,21,26,63,35,44
1111578025,1111578025,47.08523,3.06591,1831,1374,20,29,17,68,44,28
1111578130,1111578130,48.51319,1.30742,2640,1408,14,22,12,68,67,11
1111578471,1111578471,46.90202,3.85388,1657,1313,15,21,23,58,38,41
1111578752,1111578752,47.98491,2.66488,2461,1431,19,26,16,70,39,35
1111578860,1111578860,47.89446,2.53163,2498,1453,15,17,14,67,47,36
1111579029,1111579029,47.71218,2.13314,2257,1343,11,9,29,51,25,65
1111579525,1111579525,46.44337,1.37163,1182,1420,12,16,21,60,36,48
1111579729,1111579729,47.71218,3.86686,1806,1423,20,27,14,70,54,19
1111581237,1111581237,47.70534,1.46645,2257,1393,23,32,13,74,48,20
1111581972,1111581972,48.1514,1.18451,2075,1407,14,21,15,66,56,23
1111582700,1111582700,48.03314,-0.15381,1151,1375,13,21,16,58,47,32
1111585829,1111585829,47.62385,2.40086,2214,1426,13,16,13,61,45,39
1111586179,1111586179,47.86335,0.25778,1688,1437,13,20,10,65,48,33
1111586441,1111586441,47.77934,0.52931,1852,1392,16,24,18,65,48,29
1111586720,1111586720,48.14925,1.05008,2154,1431,16,19,13,66,57,23
1111587027,1111587027,48.24688,1.58544,2471,1435,17,28,17,70,52,20
1111587338,1111587338,47.07532,1.48437,1486,1432,15,24,15,71,54,21
1111587405,1111587405,47.80385,2.39884,2406,1424,16,21,17,64,34,45
1111587427,1111587427,47.52853,1.73737,1937,1395,11,12,15,54,26,63
1111588193,1111588193,48.78483,1.43474,1985,1427,12,17,14,64,50,33
1111588553,1111588553,49.41738,4.30889,2328,1447,17,25,13,76,49,26
1111589296,1111589296,47.96704,0.92274,1545,1433,14,22,14,67,51,28
1111590456,1111590456,48.3963,-0.0404,1074,1332,15,21,16,64,48,32
1111591658,1111591658,48.33976,1.85288,2563,1392,20,28,13,73,59,13
1111592149,1111592149,47.962,0.65485,910,1387,11,13,15,52,43,43
1111592187,1111592187,46.80152,4.77028,2541,1422,14,20,21,63,40,41
1111593750,1111593750,47.53384,2.40187,,,,,,,,
1111595416,1111595416,47.14953,0.55821,1280,1371,17,25,16,67,41,34
1111596756,1111596756,47.26484,2.66937,1935,1379,19,29,17,69,53,18
1111597018,1111597018,46.98155,1.22383,1697,1441,14,20,16,69,51,29
1111598740,1111598740,46.7115,1.23266,1362,1408,15,21,19,64,31,48
1111600026,1111600026,47.35486,2.66882,1521,1392,15,24,16,65,48,27
1111600427,1111600427,48.88267,2.25003,1972,1437,18,22,15,68,28,51
1111603433,1111603433,48.52368,2.39059,2339,1427,16,26,14,71,42,32
1111603670,1111603670,47.71522,2.79995,1816,1434,14,21,12,62,42,37
1111611585,1111611585,48.79506,3.06806,1891,1418,16,25,11,72,65,10
1111611901,1111611901,48.12995,0.10944,1346,1421,16,23,12,68,50,27
1111612286,1111612286,48.13623,0.37812,1370,1395,16,19,15,63,41,39
1111612913,1111612913,48.3064,-0.0352,1312,1434,16,22,17,67,50,28
1111615913,1111615913,47.9533,0.25312,1750,1398,13,19,16,60,28,53
1111618599,1111618599,48.34206,2.12277,2458,1394,19,26,17,73,58,16
1111618946,1111618946,47.8664,0.39144,1492,1404,13,21,16,59,37,41
1111623451,1111623451,47.8815,1.19373,2080,1407,16,23,17,67,49,28
1111625518,1111625518,48.04629,0.38258,1515,1395,14,19,19,61,36,45
1111625982,1111625982,47.62521,2.80028,1712,1414,13,20,13,60,47,32
1111626275,1111626275,48.05929,1.05339,2122,1413,13,18,17,65,56,26
1111629962,1111629962,48.0492,0.51671,1491,1413,16,24,16,64,44,32
1111635179,1111635179,47.61702,1.60214,1932,1412,12,19,19,60,31,51
1111638725,1111638725,47.88531,1.46126,2728,1399,21,29,13,71,56,15
1111639233,1111639233,47.07351,1.35261,1984,1449,14,25,20,68,51,25
1111640723,1111640723,47.25851,4.25629,1227,1311,12,17,27,55,39,44
1111641075,1111641075,47.98384,2.3968,2131,1402,10,15,12,53,34,51
1111642070,1111642070,47.80111,1.9981,1868,1426,13,17,13,63,31,52
1111642389,1111642389,47.7099,1.86644,1873,1364,10,9,16,51,24,67
1111649185,1111649185,47.98216,2.12872,2188,1420,16,19,15,67,42,38
1111652059,1111652059,47.95635,0.38702,1048,1398,13,21,16,61,37,42
1111652131,1111652131,47.34354,1.34432,1189,1396,10,16,12,51,32,53
1111657062,1111657062,47.4166,0.41335,1207,1362,11,20,14,52,32,48
1111658115,1111658115,48.3313,1.1783,1835,1425,14,21,16,65,58,22
1111660450,1111660450,47.95925,0.52093,1171,1396,13,21,18,64,45,34
1111660635,1111660635,47.07697,1.61613,1799,1438,16,24,16,70,52,24
1111661235,1111661235,48.04002,0.11435,1287,1435,14,21,12,68,51,28
1111663013,1111663013,47.0648,5.17432,1991,1418,15,22,19,64,36,42
1111666001,1111666001,47.15224,5.30988,2944,1408,19,28,23,69,44,28
1111675902,1111675902,46.88719,5.03581,2483,1427,15,19,14,68,39,42
1111678475,1111678475,48.7028,2.25261,2122,1415,20,22,14,69,40,38
1111680532,1111680532,49.15241,2.24612,1845,1430,15,26,12,71,46,28
1111693838,1111693838,48.61286,2.25389,1945,1415,17,24,13,68,45,31
1111695213,1111695213,49.14773,1.69792,1369,1365,16,22,18,66,52,27
1111702020,1111702020,48.07536,3.06714,1641,1374,10,15,30,53,40,45
1111702600,1111702600,47.98308,2.26276,1752,1387,10,14,13,51,34,51
1111702830,1111702830,48.88484,3.20454,2077,1426,14,23,17,73,64,13
1111703436,1111703436,47.3538,3.59612,1924,1390,18,27,19,63,45,27
1111703596,1111703596,48.07214,2.12724,2025,1432,17,26,15,72,44,31
1111705545,1111705545,47.25986,4.12407,941,1129,15,14,51,48,37,49
1111706696,1111706696,48.07521,3.20141,1932,1388,16,26,15,74,57,17
1111706706,1111706706,48.43295,2.25645,2186,1405,17,23,14,70,44,33
1111712652,1111712652,47.71522,3.20005,1225,1397,11,20,19,52,49,31
1111713566,1111713566,46.89693,4.37926,993,1300,12,19,39,53,42,39
1111714289,1111714289,47.88851,4.27119,1716,1393,15,26,21,58,46,27
1111715227,1111715227,47.8568,-0.00951,1426,1377,12,16,12,58,31,53
1111715422,1111715422,47.88988,4.1374,1870,1387,22,31,19,71,54,15
1111717583,1111717583,46.89843,4.24793,1802,1324,16,22,26,59,40,38
1111719020,1111719020,47.8911,4.0036,1827,1355,18,28,21,64,47,26
1111719863,1111719863,47.6199,4.13165,1576,1361,20,26,28,64,49,26
1111719982,1111719982,47.7099,4.13356,2065,1392,21,33,15,74,58,9
1111721649,1111721649,46.54084,3.97872,2207,1339,13,18,30,56,38,45
1111721921,1111721921,47.93956,-0.28228,1490,1440,13,20,12,66,54,26
1111722311,1111722311,48.79413,3.47644,2027,1434,14,23,12,69,55,22
1111724378,1111724378,48.25379,2.39371,2469,1396,21,29,14,72,50,22
1111725846,1111725846,47.16533,1.48183,1593,1444,15,24,14,72,56,20
1111731038,1111731038,48.33514,1.44811,2290,1432,15,24,16,67,60,16
1111732394,1111732394,48.42325,1.31031,2137,1416,15,23,11,68,57,20
1111733531,1111733531,46.45273,2.28344,1699,1419,14,24,14,70,51,25
1111734435,1111734435,47.3538,2.40388,1889,1424,13,20,12,64,42,38
1111735756,1111735756,47.24479,0.8184,1563,1397,16,25,16,69,40,35
1111736514,1111736514,47.35441,2.53635,1456,1397,16,22,14,68,52,26
1111738226,1111738226,47.43701,1.60683,1891,1369,9,13,14,51,30,57
1111740161,1111740161,46.97945,1.09231,1737,1434,13,20,14,67,51,29
1111742294,1111742294,49.58766,5.00453,1477,1272,16,24,38,57,48,28
1111742366,1111742366,47.26303,2.27264,1394,1348,13,20,20,52,40,40
1111743072,1111743072,48.61517,2.93217,2540,1419,17,20,15,74,55,24
1111743320,1111743320,49.50991,4.03518,1674,1415,18,27,19,76,59,14
1111745372,1111745372,47.62491,2.66714,1738,1405,18,26,15,65,48,26
1111745666,1111745666,48.61517,3.06783,2122,1429,16,26,16,74,61,13
1111746521,1111746521,48.06985,1.85873,2077,1441,20,25,11,73,50,25
1111747801,1111747801,47.71111,1.99979,1632,1383,11,16,17,52,29,55
1111750514,1111750514,46.71971,1.88712,1629,1430,15,27,15,68,52,21
1111751381,1111751381,48.07107,1.99299,2529,1419,21,31,11,75,52,17
1111751619,1111751619,48.70497,3.20384,1986,1428,18,26,12,73,55,19
1111756087,1111756087,46.9952,3.0658,1839,1408,13,18,20,62,32,50
1111761913,1111761913,46.81498,2.80327,2395,1395,20,32,20,70,43,25
1111765521,1111765521,47.26212,2.1404,1623,1366,10,13,24,50,29,58
1111766868,1111766868,46.72464,2.67266,1603,1392,20,31,26,63,39,30
1111770200,1111770200,47.26529,2.93387,2268,1417,18,27,13,70,43,31
1111770465,1111770465,46.7236,2.4108,2155,1415,17,23,19,65,44,33
1111770527,1111770527,47.5352,2.80062,1577,1417,15,23,17,68,53,24
1111770965,1111770965,46.54188,2.15176,1442,1400,15,23,18,64,43,34
1111771985,1111771985,47.78208,0.66278,1902,1399,15,20,17,61,49,31
1111772560,1111772560,46.62834,1.75827,1304,1428,17,25,17,69,46,28
1111774359,1111774359,47.26107,2.00816,1481,1395,12,15,25,53,36,50
1111776064,1111776064,48.61471,2.66085,2926,1418,17,22,11,70,47,31
1111776126,1111776126,47.8693,0.52513,1608,1394,13,23,16,64,50,27
1111776210,1111776210,48.52522,3.06771,1886,1426,16,27,12,74,61,12
1111777736,1111777736,46.53965,1.8908,1196,1421,12,19,18,61,42,40
1111777957,1111777957,48.06847,1.72449,2355,1393,20,29,16,73,54,17
1111778583,1111778583,48.21296,-0.16456,1382,1329,13,19,23,58,52,29
1111781094,1111781094,47.51944,4.92695,1867,1392,22,30,19,67,48,23
1111782446,1111782446,46.80152,1.22972,1556,1359,18,23,34,65,34,43
1111785090,1111785090,48.12305,-0.15917,1477,1410,15,23,15,61,47,30
1111786193,1111786193,48.885,3.06818,2236,1420,15,23,12,71,60,17
1111788890,1111788890,47.52156,1.20589,2168,1437,14,21,13,67,47,32
1111789932,1111789932,48.97446,2.65851,2018,1426,16,26,11,72,49,25
1111791240,1111791240,49.05627,4.43661,2187,1446,18,28,14,74,52,20
1111791839,1111791839,48.885,2.93182,1807,1444,15,24,12,71,58,18
1111792224,1111792224,47.9533,5.74688,1799,1363,19,29,17,66,43,28
1111793716,1111793716,47.71492,2.66658,1723,1437,11,16,12,58,43,42
1111794939,1111794939,47.98109,1.99469,1957,1363,12,16,28,54,33,51
1111795459,1111795459,48.97399,2.52191,2357,1426,17,22,15,70,36,42
1111795882,1111795882,47.89385,2.39782,1881,1328,12,10,28,48,29,61
1111796868,1111796868,49.23762,4.30434,1389,1392,15,23,21,65,48,29
1111801838,1111801838,47.5352,3.19938,2057,1389,20,32,18,74,50,18
1111802615,1111802615,48.16488,3.33626,2206,1415,17,27,17,69,49,24
1111802953,1111802953,49.49782,5.00103,1411,1319,15,24,35,56,49,27
1111804625,1111804625,48.52198,2.11976,2387,1396,15,21,14,69,60,19
1111805891,1111805891,48.07383,3.60423,1203,1335,11,21,24,50,57,23
1111805932,1111805932,47.797,4.40259,2146,1376,21,28,23,69,53,19
1111805988,1111805988,47.16533,4.51817,1553,1377,16,23,23,65,47,30
1111810011,1111810011,47.71446,3.46679,1494,1388,20,28,16,73,47,26
1111811299,1111811299,49.68364,4.59272,1179,1317,16,24,30,59,49,27
1111811747,1111811747,48.319,5.49601,1332,1300,17,26,32,58,46,29
1111900983,1111900983,47.94322,-0.14846,1329,1428,15,22,13,69,51,26
1111902239,1111902239,48.03666,-0.01974,1421,1399,14,25,19,63,48,27
1111902621,1111902621,47.07697,4.38387,941,1227,13,14,34,47,34,53
1111908421,1111908421,48.7946,3.34032,1989,1426,16,24,12,72,60,16
1111912026,1111912026,48.05455,0.78503,1485,1413,13,20,15,63,53,27
1111912154,1111912154,46.63281,2.28106,1606,1411,17,28,18,63,38,34
1111912293,1111912293,47.89537,3.06691,2054,1405,15,25,16,69,59,16
1111912393,1111912393,47.69941,4.93346,1756,1337,22,28,19,63,45,26
1111912855,1111912855,48.16442,3.47076,1736,1417,18,29,13,69,49,22
1111914533,1111914533,48.52476,3.33857,2090,1409,16,26,16,74,57,17
1111916139,1111916139,47.80538,3.0668,1815,1418,16,23,16,71,61,16
1111916648,1111916648,47.88348,4.67251,1627,1352,19,28,27,58,51,21
1111916824,1111916824,47.42718,5.05633,2039,1400,21,30,16,72,49,21
1111916904,1111916904,47.88699,4.40497,1774,1354,21,26,17,64,46,28
1111919014,1111919014,47.97345,4.67535,1488,1391,20,30,16,70,51,20
1111920167,1111920167,47.62536,3.06657,1417,1421,11,20,15,57,46,34
1111920841,1111920841,47.70853,4.26689,1888,1393,21,30,21,70,54,16
1111921593,1111921593,47.35214,3.86105,1260,1301,13,18,31,55,43,39
1111924846,1111924846,48.25302,2.25898,2352,1415,20,27,13,74,55,18
1111925718,1111925718,48.88344,2.38638,1919,1393,21,24,18,68,39,36
1111928679,1111928679,47.80446,2.53243,1749,1361,11,11,18,51,30,59
1111930771,1111930771,48.88453,3.34091,1938,1438,14,25,16,73,65,10
1111930883,1111930883,47.89217,2.1302,2012,1447,13,15,11,63,35,50
1111941060,1111941060,48.70512,3.06795,2557,1412,17,26,12,72,59,15
1111941617,1111941617,47.98522,2.79893,1954,1428,14,21,13,68,45,34
1111943257,1111943257,47.71537,3.06668,1465,1411,10,18,21,52,46,35
1111944191,1111944191,48.07536,2.93286,1879,1417,14,23,18,71,57,19
1111951850,1111951850,47.97147,1.19067,1825,1390,16,23,14,66,49,28
1111953257,1111953257,46.71344,1.36353,1096,1405,12,23,21,62,34,43
1111953594,1111953594,46.54084,2.02128,1521,1412,14,22,15,64,37,41
1111964636,1111964636,46.81513,2.93442,2486,1429,16,18,16,62,33,49
1111965428,1111965428,46.98845,1.74999,1993,1407,20,31,18,72,52,17
1111966974,1111966974,46.44679,1.63211,1337,1365,12,18,21,56,39,42
1111967356,1111967356,46.90097,2.01476,2127,1401,21,33,19,77,50,17
1111969308,1111969308,46.53518,1.49939,1983,1397,15,24,16,67,47,28
1111970256,1111970256,46.98695,1.61844,1676,1409,17,27,16,70,46,26
1111970613,1111970613,46.89977,1.88341,1724,1408,20,33,17,75,52,15
1111971367,1111971367,47.07982,1.87969,1961,1385,20,32,16,75,48,20
1111972803,1111972803,41.31969,9.25789,,,,,,,,
1111977218,1111977218,42.22216,9.23308,1500,1340,21,25,36,64,31,44
1111978575,1111978575,42.42206,8.88939,1429,1170,29,14,48,64,32,54
1111981173,1111981173,42.33243,8.88037,1882,1174,26,14,61,59,33,53
1111981556,1111981556,42.5117,8.89845,1070,1203,19,24,36,64,30,46
1111982128,1111982128,41.49868,9.2768,,,,,,,,
1111982308,1111982308,42.32568,9.00115,1952,1388,17,19,22,69,31,50
1111985551,1111985551,42.31176,9.24263,801,1256,20,24,37,65,33,43
1111990738,1111990738,42.31878,9.1219,1239,1270,22,24,33,69,30,46
1111993596,1111993596,42.52485,8.65606,,,,,,,,
1112001862,1112001862,42.51834,8.77727,1466,1364,15,18,19,68,31,51
1112002738,1112002738,42.58057,9.27145,773,1299,17,24,24,64,35,42
1112003090,1112003090,42.60135,8.90753,921,1322,14,22,25,67,28,50
1112003847,1112003847,41.40918,9.26733,,,,,,,,
1112005484,1112005484,42.49801,9.14072,1643,1352,15,21,22,68,28,51
1112008553,1112008553,41.41623,9.14844,994,1365,16,21,24,67,26,52
1112012381,1112012381,42.23606,8.99197,2043,1154,22,12,45,62,35,53
1112013689,1112013689,42.59456,9.02886,948,1275,17,23,34,65,33,43
1112013707,1112013707,42.58764,9.15017,1292,1338,16,20,56,66,29,51
1112014791,1112014791,42.50493,9.0196,619,1264,18,20,31,64,31,49
1112019194,1112019194,42.42869,8.7684,708,1277,19,22,32,63,35,43
1112019852,1112019852,42.22918,9.11254,2004,1163,22,11,50,60,36,53
1112033165,1112033165,42.67727,9.15965,1173,1310,15,20,24,63,27,53
1112033737,1112033737,42.61451,8.66477,,,,,,,,
1112039155,1112039155,42.6842,9.03816,,,,,,,,
1112041060,1112041060,42.608,8.78616,,,,,,,,
1112046010,1112046010,46.50395,6.06529,923,1039,29,23,62,53,40,37
1112048251,1112048251,42.43519,8.64738,,,,,,,,
1112049467,1112049467,46.60062,5.80928,1714,1193,21,31,37,62,44,24
1112098086,1112098086,47.21631,6.37037,1557,1217,18,30,32,59,46,24
1112101536,1112101536,47.4036,6.11675,1494,1285,15,29,33,59,46,26
1112104261,1112104261,47.58698,5.9943,2231,1341,15,23,39,61,40,37
1112106451,1112106451,46.76655,6.34242,1205,1128,23,22,38,57,43,35
1112110283,1112110283,47.23047,5.84219,2058,1339,17,27,19,64,42,30
1112114899,1112114899,47.22716,5.97426,2174,1341,20,27,27,66,42,32
1112116729,1112116729,47.04017,6.22755,1610,1156,24,33,41,60,40,28
1112118246,1112118246,47.84187,6.54387,1173,1117,17,17,48,48,35,48
1112118846,1112118846,47.14953,5.44179,2321,1341,13,18,24,56,42,41
1112125368,1112125368,47.05669,5.56939,1856,1316,11,18,27,53,44,38
1112150543,1112150543,46.9637,5.69656,1665,1308,15,20,33,54,46,34
1112158498,1112158498,46.77028,6.21149,828,1068,29,24,57,54,39,36
1112176589,1112176589,46.51064,5.80464,1650,1109,26,21,40,55,44,35
1112186433,1112186433,46.42065,5.80002,1527,1174,19,22,43,56,41,37
1112186992,1112186992,47.14366,5.70557,2726,1418,15,20,19,63,44,36
1112187028,1112187028,46.95725,5.9594,1519,1153,23,30,41,58,43,27
1112187907,1112187907,46.33674,5.53556,1886,1242,23,27,33,62,41,33
1112191869,1112191869,47.22369,6.10632,1784,1305,18,19,33,59,46,34
1112231944,1112231944,46.96055,5.82799,1536,1332,20,26,27,61,48,26
1112236643,1112236643,46.67659,6.33688,788,1021,26,22,58,56,40,37
1112240884,1112240884,46.59035,6.20087,1256,1053,23,19,63,58,39,42
1112242806,1112242806,46.78956,5.42558,2336,1374,14,19,21,61,41,40
1112244175,1112244175,46.87671,5.56085,2441,1374,14,19,25,60,43,38
1112246280,1112246280,46.87956,5.42961,2102,1407,14,19,17,61,44,37
1112246570,1112246570,46.60673,5.54814,1719,1217,21,27,36,60,47,25
